,active,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,player_id
16494,True,1,11,8,2,0,2023-01-14,6,13.0,AWAY,6,7,0,2,MINNESOTA TIMBERWOLVES,LOSS,3,-24,19,1890,0,CLEVELAND CAVALIERS,3,mobleev01
16495,True,0,10,4,0,1,2023-01-16,7,15.5,HOME,8,3,0,1,NEW ORLEANS PELICANS,WIN,2,8,19,2383,0,CLEVELAND CAVALIERS,2,mobleev01
16496,True,3,15,2,1,2,2023-01-18,11,14.1,AWAY,9,0,0,4,MEMPHIS GRIZZLIES,LOSS,2,2,18,2331,1,CLEVELAND CAVALIERS,6,mobleev01
16497,True,2,12,4,2,1,2023-01-20,5,15.6,HOME,7,3,0,2,GOLDEN STATE WARRIORS,LOSS,1,0,17,2209,0,CLEVELAND CAVALIERS,0,mobleev01
16498,True,3,27,1,2,0,2023-01-21,6,27.9,HOME,19,0,0,3,MILWAUKEE BUCKS,WIN,1,20,38,2278,0,CLEVELAND CAVALIERS,4,mobleev01
16499,True,3,11,0,1,2,2023-01-24,6,9.1,AWAY,6,0,0,1,NEW YORK KNICKS,LOSS,4,0,12,2262,1,CLEVELAND CAVALIERS,3,mobleev01
16500,True,3,16,10,3,2,2023-01-26,5,17.1,AWAY,6,9,0,5,HOUSTON ROCKETS,WIN,3,17,21,1999,1,CLEVELAND CAVALIERS,3,mobleev01
16501,True,1,18,4,2,2,2023-01-27,9,13.8,AWAY,9,3,2,2,OKLAHOMA CITY THUNDER,LOSS,5,-3,23,2258,0,CLEVELAND CAVALIERS,4,mobleev01
16502,True,3,9,0,1,3,2023-01-29,9,10.6,HOME,4,0,1,0,LOS ANGELES CLIPPERS,WIN,4,36,9,1607,1,CLEVELAND CAVALIERS,0,mobleev01
16503,True,4,15,2,2,2,2023-01-31,6,17.2,HOME,9,1,0,1,MIAMI HEAT,LOSS,3,16,19,2301,0,CLEVELAND CAVALIERS,0,mobleev01
16504,True,5,17,5,2,2,2023-02-02,10,14.6,HOME,7,3,0,4,MEMPHIS GRIZZLIES,WIN,3,1,17,2004,1,CLEVELAND CAVALIERS,3,mobleev01
16505,True,4,12,4,1,3,2023-02-05,9,18.7,AWAY,7,3,0,1,INDIANA PACERS,WIN,4,18,17,1856,1,CLEVELAND CAVALIERS,0,mobleev01
16506,True,2,13,3,0,2,2023-02-06,1,15.0,AWAY,7,2,0,4,WASHINGTON WIZARDS,WIN,3,23,16,1706,2,CLEVELAND CAVALIERS,1,mobleev01
16507,True,3,14,6,0,0,2023-02-08,5,13.9,HOME,7,5,0,3,DETROIT PISTONS,WIN,1,21,19,1923,0,CLEVELAND CAVALIERS,3,mobleev01
16508,True,2,18,3,0,2,2023-02-10,10,29.9,AWAY,13,2,0,3,NEW ORLEANS PELICANS,WIN,3,18,28,2192,3,CLEVELAND CAVALIERS,0,mobleev01
16509,True,3,13,0,4,0,2023-02-11,5,10.0,HOME,6,0,2,1,CHICAGO BULLS,WIN,4,2,14,2139,2,CLEVELAND CAVALIERS,2,mobleev01
16510,True,1,10,8,1,2,2023-02-13,7,11.6,HOME,5,5,0,2,SAN ANTONIO SPURS,WIN,2,3,15,2262,1,CLEVELAND CAVALIERS,3,mobleev01
16511,True,1,19,7,4,0,2023-02-15,8,12.7,AWAY,9,5,0,1,PHILADELPHIA 76ERS,LOSS,4,-8,23,2130,0,CLEVELAND CAVALIERS,2,mobleev01
16512,True,1,19,5,4,1,2023-02-23,7,25.8,HOME,12,5,2,2,DENVER NUGGETS,LOSS,4,0,31,2270,1,CLEVELAND CAVALIERS,1,mobleev01
16513,True,2,11,2,0,1,2023-02-24,4,6.4,AWAY,6,1,0,0,ATLANTA HAWKS,LOSS,3,-8,13,1789,1,CLEVELAND CAVALIERS,4,mobleev01
16514,True,4,14,4,6,1,2023-02-26,6,15.8,HOME,7,2,2,3,TORONTO RAPTORS,WIN,2,22,18,2002,1,CLEVELAND CAVALIERS,2,mobleev01
16515,True,1,15,2,2,0,2023-03-01,11,8.3,AWAY,6,0,0,2,BOSTON CELTICS,LOSS,3,-1,12,2351,1,CLEVELAND CAVALIERS,0,mobleev01
16516,True,6,14,4,1,4,2023-03-04,8,17.3,HOME,7,2,0,3,DETROIT PISTONS,WIN,1,28,16,1776,1,CLEVELAND CAVALIERS,3,mobleev01
16517,True,1,14,7,4,3,2023-03-06,12,22.9,HOME,10,4,1,5,BOSTON CELTICS,WIN,5,9,25,2479,0,CLEVELAND CAVALIERS,3,mobleev01
16518,True,6,9,6,2,2,2023-03-08,4,15.3,AWAY,5,5,0,2,MIAMI HEAT,WIN,3,-1,15,1912,1,CLEVELAND CAVALIERS,3,mobleev01
16519,True,2,10,4,3,1,2023-03-10,4,7.9,AWAY,4,3,1,0,MIAMI HEAT,LOSS,4,-18,12,1704,0,CLEVELAND CAVALIERS,0,mobleev01
16520,True,3,13,11,0,0,2023-03-12,7,14.7,AWAY,6,6,0,2,CHARLOTTE HORNETS,WIN,3,15,18,2347,1,CLEVELAND CAVALIERS,0,mobleev01
16521,True,2,15,6,0,1,2023-03-14,5,24.0,AWAY,10,6,0,1,CHARLOTTE HORNETS,WIN,2,14,26,1845,1,CLEVELAND CAVALIERS,0,mobleev01
16522,True,5,10,7,1,2,2023-03-15,7,16.1,HOME,5,3,0,5,PHILADELPHIA 76ERS,LOSS,2,-15,13,2353,1,CLEVELAND CAVALIERS,1,mobleev01
16523,True,3,15,6,0,4,2023-03-17,7,16.4,HOME,8,4,0,1,WASHINGTON WIZARDS,WIN,3,16,20,2131,0,CLEVELAND CAVALIERS,2,mobleev01
16524,True,3,12,0,2,0,2023-03-21,4,11.9,AWAY,8,0,1,0,BROOKLYN NETS,WIN,3,6,17,2165,1,CLEVELAND CAVALIERS,3,mobleev01
16525,True,3,18,6,1,4,2023-03-23,11,29.3,AWAY,11,4,0,5,BROOKLYN NETS,WIN,1,16,26,2398,1,CLEVELAND CAVALIERS,0,mobleev01
16526,True,5,12,6,1,3,2023-03-26,4,19.1,HOME,8,3,0,3,HOUSTON ROCKETS,WIN,1,21,19,2386,1,CLEVELAND CAVALIERS,3,mobleev01
16527,True,6,13,2,0,4,2023-03-28,10,27.4,AWAY,10,0,0,5,ATLANTA HAWKS,LOSS,3,12,20,2411,1,CLEVELAND CAVALIERS,0,mobleev01
16528,True,5,8,3,0,3,2023-03-31,7,17.7,HOME,6,2,0,0,NEW YORK KNICKS,LOSS,1,-6,14,2464,0,CLEVELAND CAVALIERS,0,mobleev01
16529,True,4,17,0,1,4,2023-04-02,11,16.1,HOME,7,0,0,5,INDIANA PACERS,WIN,3,15,14,2349,0,CLEVELAND CAVALIERS,0,mobleev01
16530,True,4,10,4,2,1,2023-04-04,6,14.4,AWAY,5,3,1,1,ORLANDO MAGIC,WIN,3,0,14,2123,1,CLEVELAND CAVALIERS,0,mobleev01
16531,True,0,7,0,0,0,2023-04-09,3,3.6,HOME,3,0,0,2,CHARLOTTE HORNETS,LOSS,0,8,6,720,0,CLEVELAND CAVALIERS,1,mobleev01
16532,True,0,1,0,1,0,2022-10-22,1,2.6,AWAY,1,0,1,0,CHICAGO BULLS,WIN,1,6,3,247,0,CLEVELAND CAVALIERS,0,mobleis01
16533,True,0,2,0,0,0,2022-11-16,3,2.5,AWAY,1,0,0,0,MILWAUKEE BUCKS,LOSS,1,0,2,297,1,CLEVELAND CAVALIERS,0,mobleis01
16534,True,0,1,0,1,0,2022-11-20,2,-0.1,HOME,0,0,0,0,MIAMI HEAT,WIN,0,4,0,268,0,CLEVELAND CAVALIERS,0,mobleis01
16535,True,0,0,0,0,0,2022-11-23,1,0.30000000000000004,HOME,0,0,0,0,PORTLAND TRAIL BLAZERS,WIN,0,1,0,94,0,CLEVELAND CAVALIERS,0,mobleis01
16536,True,0,2,0,0,0,2022-11-25,0,1.0,AWAY,1,0,0,0,MILWAUKEE BUCKS,LOSS,0,7,2,183,0,CLEVELAND CAVALIERS,0,mobleis01
16537,True,0,0,0,0,0,2022-11-27,0,0.0,AWAY,0,0,0,0,DETROIT PISTONS,WIN,0,0,0,3,0,CLEVELAND CAVALIERS,0,mobleis01
16538,True,0,2,0,0,0,2022-11-28,3,2.6,AWAY,1,0,0,1,TORONTO RAPTORS,LOSS,0,7,2,395,0,CLEVELAND CAVALIERS,0,mobleis01
16539,True,0,0,0,0,0,2022-12-14,0,0.0,AWAY,0,0,0,0,DALLAS MAVERICKS,WIN,0,0,0,76,0,CLEVELAND CAVALIERS,0,mobleis01
16540,True,0,0,0,0,0,2023-02-06,0,0.0,AWAY,0,0,0,0,WASHINGTON WIZARDS,WIN,0,0,0,0,0,CLEVELAND CAVALIERS,0,mobleis01
16541,True,0,2,0,1,1,2023-03-14,1,2.0,AWAY,1,0,0,0,CHARLOTTE HORNETS,WIN,0,-5,2,247,0,CLEVELAND CAVALIERS,0,mobleis01
16542,True,0,0,0,0,0,2023-03-26,0,0.0,HOME,0,0,0,0,HOUSTON ROCKETS,WIN,0,1,0,141,0,CLEVELAND CAVALIERS,0,mobleis01
16543,True,1,12,2,3,2,2023-04-06,2,17.3,AWAY,7,2,2,2,ORLANDO MAGIC,WIN,3,17,18,1725,3,CLEVELAND CAVALIERS,1,mobleis01
16544,True,2,6,2,2,0,2023-04-09,3,-0.4,HOME,0,2,0,1,CHARLOTTE HORNETS,LOSS,3,-7,2,1378,0,CLEVELAND CAVALIERS,0,mobleis01
16545,True,1,1,2,0,0,2022-10-27,0,-0.2,HOME,0,0,0,2,MEMPHIS GRIZZLIES,LOSS,2,-9,0,378,0,SACRAMENTO KINGS,0,monekch01
16546,True,0,1,0,0,0,2022-11-17,0,-0.30000000000000004,HOME,1,0,0,0,SAN ANTONIO SPURS,WIN,0,0,2,97,0,SACRAMENTO KINGS,2,monekch01
16547,True,3,7,0,5,1,2022-10-19,1,3.3,HOME,2,0,2,1,PORTLAND TRAIL BLAZERS,LOSS,1,-18,6,942,0,SACRAMENTO KINGS,2,monkma01
16548,True,1,4,1,2,0,2022-10-22,2,-3.3,HOME,0,0,0,0,LOS ANGELES CLIPPERS,LOSS,1,-13,0,783,1,SACRAMENTO KINGS,2,monkma01
16549,True,8,15,0,10,0,2022-10-23,4,18.8,AWAY,6,0,4,3,GOLDEN STATE WARRIORS,LOSS,0,2,16,1713,3,SACRAMENTO KINGS,1,monkma01
16550,True,7,9,2,7,1,2022-10-27,2,15.1,HOME,5,2,3,0,MEMPHIS GRIZZLIES,LOSS,2,-11,15,1321,0,SACRAMENTO KINGS,1,monkma01
16551,True,2,5,1,4,0,2022-10-29,2,2.5,HOME,2,1,1,0,MIAMI HEAT,WIN,2,0,6,811,0,SACRAMENTO KINGS,2,monkma01
16552,True,2,9,1,7,0,2022-10-31,1,2.2,AWAY,2,1,2,0,CHARLOTTE HORNETS,WIN,0,-7,7,908,0,SACRAMENTO KINGS,1,monkma01
16553,True,7,13,1,5,1,2022-11-02,0,14.5,AWAY,8,1,2,0,MIAMI HEAT,LOSS,3,1,19,1320,0,SACRAMENTO KINGS,3,monkma01
16554,True,5,10,2,7,0,2022-11-05,1,11.6,AWAY,5,2,3,0,ORLANDO MAGIC,WIN,3,16,15,1711,0,SACRAMENTO KINGS,1,monkma01
16555,True,4,16,7,8,0,2022-11-07,6,20.8,AWAY,7,7,3,0,GOLDEN STATE WARRIORS,LOSS,1,12,24,1835,1,SACRAMENTO KINGS,0,monkma01
16556,True,5,9,4,5,1,2022-11-09,2,11.5,HOME,4,3,3,0,CLEVELAND CAVALIERS,WIN,3,5,14,1642,0,SACRAMENTO KINGS,1,monkma01
16557,True,3,7,2,2,0,2022-11-11,0,3.3,AWAY,3,2,0,1,LOS ANGELES LAKERS,WIN,2,4,8,1258,0,SACRAMENTO KINGS,3,monkma01
16558,True,4,8,7,4,0,2022-11-13,1,6.5,HOME,2,7,1,0,GOLDEN STATE WARRIORS,WIN,2,-2,12,1462,0,SACRAMENTO KINGS,3,monkma01
16559,True,6,9,2,2,0,2022-11-15,2,13.8,HOME,6,2,1,1,BROOKLYN NETS,WIN,2,-5,15,1041,0,SACRAMENTO KINGS,2,monkma01
16560,True,2,19,0,9,0,2022-11-17,3,18.7,HOME,11,0,4,1,SAN ANTONIO SPURS,WIN,1,10,26,1681,0,SACRAMENTO KINGS,1,monkma01
16561,True,3,6,2,2,0,2022-11-20,1,6.6,HOME,3,2,0,0,DETROIT PISTONS,WIN,2,-16,8,1145,2,SACRAMENTO KINGS,2,monkma01
16562,True,4,13,3,8,0,2022-11-22,2,7.1,AWAY,5,2,2,0,MEMPHIS GRIZZLIES,WIN,2,6,14,1405,1,SACRAMENTO KINGS,3,monkma01
16563,True,4,18,0,7,0,2022-11-23,0,20.0,AWAY,12,0,3,0,ATLANTA HAWKS,LOSS,5,-2,27,1577,2,SACRAMENTO KINGS,2,monkma01
16564,True,3,12,1,6,0,2022-11-25,2,4.1,AWAY,4,0,1,0,BOSTON CELTICS,LOSS,1,-9,9,1355,1,SACRAMENTO KINGS,1,monkma01
16565,True,8,17,4,5,0,2022-11-28,0,26.8,HOME,12,4,2,1,PHOENIX SUNS,LOSS,1,5,30,1817,1,SACRAMENTO KINGS,3,monkma01
16566,True,6,9,6,6,0,2022-11-30,4,18.3,HOME,6,5,3,0,INDIANA PACERS,WIN,2,12,20,1223,2,SACRAMENTO KINGS,4,monkma01
16567,True,2,11,0,5,0,2022-12-03,0,7.9,AWAY,5,0,3,0,LOS ANGELES CLIPPERS,WIN,2,-2,13,974,0,SACRAMENTO KINGS,0,monkma01
16568,True,5,16,1,9,0,2022-12-04,2,14.3,HOME,8,1,3,0,CHICAGO BULLS,WIN,2,10,20,1451,2,SACRAMENTO KINGS,3,monkma01
16569,True,1,19,1,7,0,2022-12-07,6,7.0,AWAY,7,1,1,0,MILWAUKEE BUCKS,LOSS,0,-1,16,1712,0,SACRAMENTO KINGS,1,monkma01
16570,True,0,8,0,5,0,2022-12-09,1,-0.1,AWAY,4,0,1,0,CLEVELAND CAVALIERS,WIN,1,-7,9,1307,0,SACRAMENTO KINGS,5,monkma01
16571,True,1,15,4,8,0,2022-12-11,2,3.4,AWAY,3,4,2,2,NEW YORK KNICKS,LOSS,0,-8,12,1367,1,SACRAMENTO KINGS,3,monkma01
16572,True,4,10,7,5,0,2022-12-13,3,13.3,AWAY,4,7,1,0,PHILADELPHIA 76ERS,LOSS,0,-8,16,1414,1,SACRAMENTO KINGS,2,monkma01
16573,True,3,13,8,10,0,2022-12-14,1,19.3,AWAY,6,7,5,2,TORONTO RAPTORS,WIN,1,10,24,1954,0,SACRAMENTO KINGS,1,monkma01
16574,True,6,8,5,2,0,2022-12-16,2,8.2,AWAY,3,5,0,0,DETROIT PISTONS,WIN,3,-12,11,1578,0,SACRAMENTO KINGS,2,monkma01
16575,True,4,13,4,6,0,2022-12-19,1,4.8,HOME,4,3,1,0,CHARLOTTE HORNETS,LOSS,1,-4,12,1491,0,SACRAMENTO KINGS,2,monkma01
16576,True,6,3,0,1,0,2022-12-21,1,3.0,HOME,1,0,0,0,LOS ANGELES LAKERS,WIN,2,6,2,1093,0,SACRAMENTO KINGS,1,monkma01
16577,True,4,11,6,6,0,2022-12-23,5,11.4,HOME,4,6,2,0,WASHINGTON WIZARDS,LOSS,2,-6,16,1594,2,SACRAMENTO KINGS,4,monkma01
16578,True,1,10,2,5,1,2022-12-27,1,3.6,HOME,3,2,0,1,DENVER NUGGETS,LOSS,0,-3,8,1577,1,SACRAMENTO KINGS,2,monkma01
16579,True,3,21,6,8,0,2022-12-28,2,23.6,HOME,12,5,4,0,DENVER NUGGETS,WIN,2,8,33,1802,1,SACRAMENTO KINGS,2,monkma01
16580,True,5,7,6,4,0,2022-12-30,1,5.9,HOME,2,5,0,0,UTAH JAZZ,WIN,1,-1,9,1131,0,SACRAMENTO KINGS,2,monkma01
16581,True,3,17,1,8,0,2023-01-01,3,8.5,AWAY,7,1,3,2,MEMPHIS GRIZZLIES,LOSS,2,-9,18,1579,0,SACRAMENTO KINGS,4,monkma01
16582,True,4,7,0,3,0,2023-01-03,0,-2.2,AWAY,1,0,0,1,UTAH JAZZ,WIN,3,-6,2,909,0,SACRAMENTO KINGS,2,monkma01
16583,True,5,9,2,4,0,2023-01-04,2,10.0,HOME,3,2,1,0,ATLANTA HAWKS,LOSS,0,0,9,1159,2,SACRAMENTO KINGS,0,monkma01
16584,True,6,11,2,4,1,2023-01-09,6,14.3,HOME,6,2,0,1,ORLANDO MAGIC,WIN,2,16,14,1579,0,SACRAMENTO KINGS,1,monkma01
16585,True,3,13,3,7,0,2023-01-11,1,5.1,HOME,3,3,2,2,HOUSTON ROCKETS,WIN,2,1,11,1240,0,SACRAMENTO KINGS,1,monkma01
16586,True,1,7,4,5,1,2023-01-13,1,11.6,HOME,4,3,4,0,HOUSTON ROCKETS,WIN,1,4,15,901,0,SACRAMENTO KINGS,1,monkma01
16587,True,5,4,1,1,0,2023-01-15,2,3.5,AWAY,1,0,0,0,SAN ANTONIO SPURS,WIN,2,-3,2,881,2,SACRAMENTO KINGS,1,monkma01
16588,True,2,9,0,3,1,2023-01-18,2,-3.3,AWAY,1,0,0,1,LOS ANGELES LAKERS,WIN,2,-13,2,638,0,SACRAMENTO KINGS,2,monkma01
16589,True,5,6,3,5,1,2023-01-20,3,3.5,HOME,1,3,0,0,OKLAHOMA CITY THUNDER,WIN,2,-2,5,940,0,SACRAMENTO KINGS,2,monkma01
16590,True,3,10,2,5,2,2023-01-21,2,7.1,HOME,3,2,1,0,PHILADELPHIA 76ERS,LOSS,3,-8,9,1215,1,SACRAMENTO KINGS,0,monkma01
16591,True,8,9,1,5,0,2023-01-23,7,15.8,HOME,5,1,2,2,MEMPHIS GRIZZLIES,WIN,0,24,13,1433,0,SACRAMENTO KINGS,2,monkma01
16592,True,2,7,2,3,0,2023-01-25,1,3.6,HOME,2,2,1,0,TORONTO RAPTORS,LOSS,0,-6,7,1190,0,SACRAMENTO KINGS,1,monkma01
16593,True,3,6,1,4,0,2023-01-28,3,10.2,AWAY,5,0,3,0,MINNESOTA TIMBERWOLVES,LOSS,3,4,13,1133,0,SACRAMENTO KINGS,2,monkma01
16594,True,5,14,1,2,0,2023-01-30,1,14.5,AWAY,9,1,0,1,MINNESOTA TIMBERWOLVES,WIN,2,3,19,1895,3,SACRAMENTO KINGS,5,monkma01
16595,True,5,13,4,3,0,2023-02-01,3,21.1,AWAY,8,4,2,0,SAN ANTONIO SPURS,WIN,1,9,22,1973,3,SACRAMENTO KINGS,2,monkma01
16596,True,5,10,3,1,1,2023-02-03,3,6.9,AWAY,4,3,1,2,INDIANA PACERS,LOSS,3,9,12,1678,0,SACRAMENTO KINGS,5,monkma01
16597,True,3,13,2,4,0,2023-02-05,3,11.6,AWAY,7,2,0,1,NEW ORLEANS PELICANS,LOSS,2,-1,16,1415,1,SACRAMENTO KINGS,2,monkma01
16598,True,2,12,4,7,0,2023-02-06,1,13.7,AWAY,6,4,4,0,HOUSTON ROCKETS,WIN,0,11,20,1345,0,SACRAMENTO KINGS,2,monkma01
16599,True,3,11,4,6,0,2023-02-08,3,14.6,AWAY,5,4,3,1,HOUSTON ROCKETS,WIN,1,5,17,1735,2,SACRAMENTO KINGS,2,monkma01
16600,True,4,7,2,2,1,2023-02-10,2,6.0,HOME,3,2,0,0,DALLAS MAVERICKS,LOSS,1,-18,8,904,0,SACRAMENTO KINGS,2,monkma01
16601,True,2,10,4,3,0,2023-02-23,2,10.9,HOME,6,2,1,1,PORTLAND TRAIL BLAZERS,WIN,1,18,15,1245,0,SACRAMENTO KINGS,1,monkma01
16602,True,6,24,10,12,0,2023-02-24,2,35.4,AWAY,15,9,6,0,LOS ANGELES CLIPPERS,WIN,3,22,45,2438,0,SACRAMENTO KINGS,2,monkma01
16603,True,2,6,0,5,0,2023-02-26,3,6.1,AWAY,4,0,4,0,OKLAHOMA CITY THUNDER,WIN,4,-2,12,1207,0,SACRAMENTO KINGS,4,monkma01
16604,True,2,4,2,3,0,2023-02-28,2,3.9,AWAY,2,2,1,1,OKLAHOMA CITY THUNDER,WIN,2,-12,7,926,0,SACRAMENTO KINGS,3,monkma01
16605,True,8,8,2,5,0,2023-03-03,2,1.6,HOME,1,2,0,0,LOS ANGELES CLIPPERS,WIN,1,13,4,1394,0,SACRAMENTO KINGS,3,monkma01
16606,True,5,4,7,2,0,2023-03-04,1,8.6,HOME,1,6,0,0,MINNESOTA TIMBERWOLVES,LOSS,1,-6,8,1201,0,SACRAMENTO KINGS,0,monkma01
16607,True,1,4,5,2,0,2023-03-06,1,7.6,HOME,3,4,1,0,NEW ORLEANS PELICANS,WIN,1,1,11,736,0,SACRAMENTO KINGS,2,monkma01
16608,True,5,10,3,6,1,2023-03-09,5,18.3,HOME,6,3,4,0,NEW YORK KNICKS,WIN,2,1,19,1197,0,SACRAMENTO KINGS,1,monkma01
16609,True,5,10,5,6,1,2023-03-11,4,17.2,AWAY,5,4,4,0,PHOENIX SUNS,WIN,2,20,18,1498,2,SACRAMENTO KINGS,2,monkma01
16610,True,5,8,2,1,0,2023-03-13,1,4.9,HOME,3,0,0,1,MILWAUKEE BUCKS,LOSS,1,3,6,1201,2,SACRAMENTO KINGS,2,monkma01
16611,True,3,10,2,8,1,2023-03-15,4,15.6,AWAY,6,2,5,0,CHICAGO BULLS,WIN,2,-5,19,1420,1,SACRAMENTO KINGS,3,monkma01
16612,True,6,11,4,8,0,2023-03-16,4,8.8,AWAY,3,3,3,1,BROOKLYN NETS,WIN,1,20,12,1714,0,SACRAMENTO KINGS,2,monkma01
16613,True,6,12,0,7,1,2023-03-18,4,14.9,AWAY,6,0,5,0,WASHINGTON WIZARDS,WIN,3,14,17,1403,0,SACRAMENTO KINGS,1,monkma01
16614,True,3,15,5,12,0,2023-03-20,3,7.1,AWAY,4,4,3,0,UTAH JAZZ,LOSS,4,-24,15,1423,1,SACRAMENTO KINGS,1,monkma01
16615,True,2,7,4,4,1,2023-03-21,1,4.1,HOME,1,4,0,0,BOSTON CELTICS,LOSS,2,-19,6,1028,1,SACRAMENTO KINGS,0,monkma01
16616,True,3,7,3,4,0,2023-03-24,2,6.9,HOME,2,3,1,1,PHOENIX SUNS,WIN,1,-14,8,1135,0,SACRAMENTO KINGS,0,monkma01
16617,True,1,5,0,3,1,2023-03-25,1,6.4,HOME,3,0,2,0,UTAH JAZZ,WIN,0,-3,8,586,1,SACRAMENTO KINGS,2,monkma01
16618,True,3,13,4,4,0,2023-03-27,1,4.1,HOME,4,4,0,0,MINNESOTA TIMBERWOLVES,LOSS,2,-6,12,1596,0,SACRAMENTO KINGS,2,monkma01
16619,True,6,12,2,9,0,2023-03-29,6,19.0,AWAY,6,2,5,0,PORTLAND TRAIL BLAZERS,WIN,0,34,19,1315,1,SACRAMENTO KINGS,1,monkma01
16620,True,5,12,0,7,1,2023-03-31,2,19.4,AWAY,8,0,4,0,PORTLAND TRAIL BLAZERS,WIN,3,0,20,1487,1,SACRAMENTO KINGS,0,monkma01
16621,True,3,9,4,5,0,2023-04-04,2,16.6,AWAY,6,3,2,0,NEW ORLEANS PELICANS,WIN,2,23,17,1383,2,SACRAMENTO KINGS,0,monkma01
16622,True,4,15,1,6,0,2023-04-05,5,7.0,AWAY,5,1,2,0,DALLAS MAVERICKS,LOSS,2,5,13,1428,1,SACRAMENTO KINGS,2,monkma01
16623,True,3,5,0,2,0,2023-04-09,0,-1.6,AWAY,2,0,0,0,DENVER NUGGETS,LOSS,0,-15,4,1062,0,SACRAMENTO KINGS,5,monkma01
16624,True,0,4,0,3,0,2022-10-18,1,3.3,HOME,2,0,1,0,LOS ANGELES LAKERS,WIN,0,1,5,455,0,GOLDEN STATE WARRIORS,0,moodymo01
16625,True,1,5,0,4,0,2022-10-21,1,0.9,HOME,1,0,1,0,DENVER NUGGETS,LOSS,0,3,3,780,1,GOLDEN STATE WARRIORS,1,moodymo01
16626,True,0,1,4,1,1,2022-10-23,1,0.5,HOME,0,3,0,0,SACRAMENTO KINGS,WIN,1,-8,3,1089,0,GOLDEN STATE WARRIORS,2,moodymo01
16627,True,0,9,4,4,3,2022-10-25,2,9.9,AWAY,4,3,2,1,PHOENIX SUNS,LOSS,1,-5,13,1470,1,GOLDEN STATE WARRIORS,2,moodymo01
16628,True,1,6,0,5,0,2022-10-27,3,2.9,HOME,2,0,2,1,MIAMI HEAT,WIN,0,0,6,1042,0,GOLDEN STATE WARRIORS,2,moodymo01
16629,True,0,6,0,4,0,2022-10-29,3,4.3,AWAY,3,0,2,0,CHARLOTTE HORNETS,LOSS,4,0,8,845,0,GOLDEN STATE WARRIORS,0,moodymo01
16630,True,0,7,0,4,1,2022-10-30,2,4.6,AWAY,3,0,1,2,DETROIT PISTONS,LOSS,1,-2,7,1430,1,GOLDEN STATE WARRIORS,2,moodymo01
16631,True,2,5,0,5,0,2022-11-01,0,3.7,AWAY,2,0,2,0,MIAMI HEAT,LOSS,0,-8,6,885,1,GOLDEN STATE WARRIORS,2,moodymo01
16632,True,0,1,2,1,0,2022-11-03,2,0.7000000000000001,AWAY,0,1,0,0,ORLANDO MAGIC,LOSS,2,-9,1,690,1,GOLDEN STATE WARRIORS,0,moodymo01
16633,True,1,9,5,3,0,2022-11-04,4,6.4,AWAY,4,5,1,0,NEW ORLEANS PELICANS,LOSS,2,10,14,1923,0,GOLDEN STATE WARRIORS,4,moodymo01
16634,True,0,1,0,0,0,2022-11-07,0,1.6,HOME,1,0,0,1,SACRAMENTO KINGS,WIN,2,-1,2,529,0,GOLDEN STATE WARRIORS,0,moodymo01
16635,True,4,9,1,5,0,2022-11-14,2,10.7,HOME,4,1,2,0,SAN ANTONIO SPURS,WIN,0,14,11,1603,1,GOLDEN STATE WARRIORS,0,moodymo01
16636,True,0,1,0,1,0,2022-11-16,1,-0.4,AWAY,0,0,0,0,PHOENIX SUNS,LOSS,0,6,0,362,0,GOLDEN STATE WARRIORS,0,moodymo01
16637,True,0,0,0,0,0,2022-11-18,0,0.0,HOME,0,0,0,0,NEW YORK KNICKS,WIN,0,-8,0,159,0,GOLDEN STATE WARRIORS,0,moodymo01
16638,True,0,0,0,0,0,2022-11-20,0,-1.0,AWAY,0,0,0,0,HOUSTON ROCKETS,WIN,0,8,0,279,0,GOLDEN STATE WARRIORS,1,moodymo01
16639,True,1,6,6,5,0,2022-11-21,4,6.1,AWAY,2,5,1,0,NEW ORLEANS PELICANS,LOSS,0,-29,10,1972,1,GOLDEN STATE WARRIORS,3,moodymo01
16640,True,0,1,0,1,0,2022-11-23,0,-0.7000000000000001,HOME,0,0,0,0,LOS ANGELES CLIPPERS,WIN,0,-10,0,302,0,GOLDEN STATE WARRIORS,0,moodymo01
16641,True,0,0,0,0,0,2022-11-27,2,0.6000000000000001,AWAY,0,0,0,0,MINNESOTA TIMBERWOLVES,WIN,0,4,0,205,0,GOLDEN STATE WARRIORS,0,moodymo01
16642,True,1,5,0,3,0,2022-12-03,1,10.1,HOME,4,0,3,0,HOUSTON ROCKETS,WIN,0,-16,11,1020,0,GOLDEN STATE WARRIORS,0,moodymo01
16643,True,1,1,0,1,0,2022-12-05,2,-0.8,HOME,0,0,0,0,INDIANA PACERS,LOSS,1,-8,0,490,0,GOLDEN STATE WARRIORS,1,moodymo01
16644,True,0,4,0,3,0,2022-12-07,0,4.2,AWAY,2,0,2,0,UTAH JAZZ,LOSS,2,11,6,1120,1,GOLDEN STATE WARRIORS,0,moodymo01
16645,True,0,2,0,1,0,2022-12-10,3,1.5,HOME,1,0,0,2,BOSTON CELTICS,WIN,2,2,2,716,0,GOLDEN STATE WARRIORS,1,moodymo01
